Comprimento	Intensity
502.90	1597.42
503.10	1468.39
503.30	1458.15
503.50	1497.07
503.70	1529.83
503.90	1548.26
504.10	1515.50
504.30	1542.12
504.50	1472.49
504.70	1583.08
504.90	1513.45
505.10	1538.02
505.30	1554.41
505.50	1595.37
505.70	1652.71
505.90	1480.68
506.10	1550.31
506.30	1513.45
506.50	1572.84
506.70	1523.69
506.90	1556.46
507.11	1505.26
507.31	1533.93
507.51	1480.68
507.71	1644.52
507.91	1439.72
508.11	1587.18
508.31	1488.87
508.51	1597.42
508.71	1499.11
508.91	1484.78
509.11	1531.88
509.31	1554.41
509.51	1499.11
509.71	1578.98
509.91	1529.83
510.11	1499.11
510.31	1648.61
510.51	1546.22
510.71	1488.87
510.91	1591.27
511.11	1540.07
511.31	1585.13
511.51	1540.07
511.71	1529.83
511.91	1556.46
512.11	1531.88
512.31	1556.46
512.51	1546.22
512.71	1531.88
512.91	1499.11
513.11	1435.63
513.31	1595.37
513.51	1521.64
513.71	1542.12
513.91	1484.78
514.11	1619.94
514.31	1554.41
514.51	1578.98
514.71	1488.87
514.90	1497.07
515.10	1560.55
515.30	1513.45
515.50	1554.41
515.70	1595.37
515.90	1533.93
516.10	1601.51
516.30	1482.73
516.50	1525.74
516.70	1509.35
516.90	1499.11
517.10	1533.93
517.30	1656.81
517.50	1554.41
517.70	1523.69
517.90	1546.22
518.10	1499.11
518.30	1660.90
518.50	1507.30
518.70	1554.41
518.90	1562.60
519.10	1595.37
519.30	1507.30
519.50	1497.07
519.69	1673.19
519.89	1570.79
520.09	1542.12
520.29	1570.79
520.49	1585.13
520.69	1521.64
520.89	1480.68
521.09	1597.42
521.29	1925.09
521.49	1624.04
521.69	1554.41
521.89	1546.22
522.09	1599.46
522.29	1583.08
522.48	1597.42
522.68	1484.78
522.88	1513.45
523.08	1581.03
523.28	1619.94
523.48	1611.75
523.68	1562.60
523.88	1564.65
524.08	1525.74
524.28	1665.00
524.48	1603.56
524.68	1568.74
524.87	1595.37
525.07	1587.18
525.27	1521.64
525.47	1517.54
525.67	1488.87
525.87	1533.93
526.07	1640.42
526.27	1570.79
526.47	1591.27
526.67	1546.22
526.86	1406.95
527.06	1558.50
527.26	1546.22
527.46	1583.08
527.66	1564.65
527.86	1546.22
528.06	1538.02
528.26	1673.19
528.46	1474.54
528.65	1525.74
528.85	1521.64
529.05	1529.83
529.25	1540.07
529.45	1595.37
529.65	1521.64
529.85	1587.18
530.05	1456.11
530.24	1644.52
530.44	1521.64
530.64	1603.56
530.84	1546.22
531.04	1562.60
531.24	1568.74
531.44	1521.64
531.63	1515.50
531.83	1497.07
532.03	1595.37
532.23	1652.71
532.43	1759.21
532.63	1517.54
532.83	1546.22
533.02	1574.89
533.22	1507.30
533.42	1607.66
533.62	1581.03
533.82	1546.22
534.02	1628.14
534.22	1564.65
534.41	1495.02
534.61	1587.18
534.81	1572.84
535.01	1525.74
535.21	1632.23
535.41	1566.70
535.60	1538.02
535.80	1538.02
536.00	1538.02
536.20	1562.60
536.40	1439.72
536.60	1636.33
536.79	1548.26
536.99	1556.46
537.19	1677.29
537.39	1665.00
537.59	1591.27
537.78	1554.41
537.98	1566.70
538.18	1568.74
538.38	1769.44
538.58	1521.64
538.77	1607.66
538.97	1546.22
539.17	1671.14
539.37	1562.60
539.57	1556.46
539.77	1660.90
539.96	1677.29
540.16	1775.59
540.36	1628.14
540.56	1624.04
540.76	1662.95
540.95	1767.40
541.15	1718.25
541.35	1804.26
541.55	1816.55
541.74	1810.40
541.94	1955.81
542.14	1996.77
542.34	1908.71
542.54	1906.66
542.73	1933.28
542.93	1959.91
543.13	1966.05
543.33	1914.85
543.53	1890.28
543.72	1951.71
543.92	1851.36
544.12	1914.85
544.32	1939.43
544.51	1968.10
544.71	1837.03
544.91	1931.23
545.11	1939.43
545.30	1935.33
545.50	1914.85
545.70	2095.07
545.90	2295.77
546.10	2365.40
546.29	2602.97
546.49	2521.05
546.69	2523.10
546.89	2381.79
547.08	2398.17
547.28	2201.57
547.48	2201.57
547.68	2129.89
547.87	1886.18
548.07	1931.23
548.27	1800.16
548.47	1810.40
548.66	1857.51
548.86	1837.03
549.06	1783.78
549.25	1744.87
549.45	1769.44
549.65	1791.97
549.85	1861.60
550.04	1787.88
550.24	1693.67
550.44	1691.62
550.64	1689.57
550.83	1816.55
551.03	1736.68
551.23	1644.52
551.43	1726.44
551.62	1677.29
551.82	1736.68
552.02	1751.01
552.21	1628.14
552.41	1726.44
552.61	1734.63
552.81	1646.57
553.00	1644.52
553.20	1644.52
553.40	1722.34
553.59	1681.38
553.79	1701.86
553.99	1644.52
554.18	1607.66
554.38	1722.34
554.58	1652.71
554.78	1738.73
554.97	1654.76
555.17	1650.66
555.37	1662.95
555.56	1669.09
555.76	1677.29
555.96	1671.14
556.15	1673.19
556.35	1587.18
556.55	1646.57
556.74	1669.09
556.94	1703.91
557.14	1636.33
557.34	1619.94
557.53	1710.05
557.73	1646.57
557.93	1619.94
558.12	1621.99
558.32	1611.75
558.52	1771.49
558.71	1578.98
558.91	1619.94
559.11	1701.86
559.30	1734.63
559.50	1685.48
559.70	1611.75
559.89	1619.94
560.09	1624.04
560.29	1599.46
560.48	1587.18
560.68	1607.66
560.88	1652.71
561.07	1554.41
561.27	1587.18
561.46	1832.93
561.66	1742.82
561.86	1654.76
562.05	1759.21
562.25	1679.33
562.45	1710.05
562.64	1628.14
562.84	1746.92
563.04	1685.48
563.23	1751.01
563.43	1669.09
563.63	1808.36
563.82	1763.30
564.02	1841.12
564.21	1718.25
564.41	1751.01
564.61	1744.87
564.80	1802.21
565.00	1734.63
565.20	1826.79
565.39	1714.15
565.59	1712.10
565.78	1802.21
565.98	1896.42
566.18	1697.77
566.37	1834.98
566.57	1716.20
566.77	1853.41
566.96	1654.76
567.16	1791.97
567.35	1777.64
567.55	1818.60
567.75	1877.99
567.94	1660.90
568.14	1832.93
568.33	1877.99
568.53	1816.55
568.73	1957.86
568.92	1808.36
569.12	1851.36
569.31	1914.85
569.51	1783.78
569.71	1861.60
569.90	1841.12
570.10	1851.36
570.29	1972.19
570.49	1808.36
570.69	1966.05
570.88	1974.24
571.08	1816.55
571.27	1832.93
571.47	1914.85
571.66	2000.87
571.86	2004.96
572.06	1923.04
572.25	1925.09
572.45	2025.44
572.64	1939.43
572.84	1976.29
573.03	2101.22
573.23	2095.07
573.43	2170.85
573.62	1947.62
573.82	2072.54
574.01	2029.54
574.21	2045.92
574.40	2072.54
574.60	2113.50
574.79	2078.69
574.99	2217.95
575.19	2275.29
575.38	2217.95
575.58	2209.76
575.77	2258.91
575.97	2176.99
576.16	2236.38
576.36	2260.96
576.55	2342.88
576.75	2357.21
576.94	2367.45
577.14	2363.36
577.34	2424.80
577.53	2406.36
577.73	2404.32
577.92	2447.32
578.12	2537.43
578.31	2455.51
578.51	2537.43
578.70	2570.20
578.90	2660.31
579.09	2537.43
579.29	2709.46
579.48	2686.94
579.68	2766.81
579.87	2693.08
580.07	2688.98
580.26	2695.13
580.46	2779.09
580.65	2777.05
580.85	2848.72
581.04	3037.14
581.24	2752.47
581.43	2985.94
581.63	2762.71
581.82	2930.64
582.02	3039.19
582.21	3145.68
582.41	3102.67
582.60	3074.00
582.80	3241.93
582.99	3313.61
583.19	3217.36
583.38	3459.02
583.58	3454.92
583.77	3672.01
583.97	3596.23
584.16	3585.99
584.36	3520.46
584.55	3618.76
584.75	3729.35
584.94	3694.54
585.14	3635.14
585.33	3696.58
585.53	3807.17
585.72	3790.79
585.92	3940.29
586.11	4079.55
586.31	4130.75
586.50	4167.62
586.70	4319.17
586.89	4339.65
587.09	4288.45
587.28	4372.41
587.47	4540.35
587.67	4605.88
587.86	4761.53
588.06	4847.54
588.25	4896.69
588.45	4880.31
588.64	4925.36
588.84	5216.18
589.03	5113.78
589.23	5175.22
589.42	5388.21
589.61	5396.40
589.81	5429.17
590.00	5480.36
590.20	5363.63
590.39	5511.08
590.59	5568.43
590.78	5556.14
590.98	5547.95
591.17	5740.46
591.36	5674.92
591.56	5715.88
591.75	5805.99
591.95	5838.76
592.14	5816.23
592.34	5832.62
592.53	5676.97
592.72	5593.00
592.92	5789.61
593.11	5799.85
593.31	5478.32
593.50	5439.40
593.69	5416.88
593.89	5191.60
594.08	5160.88
594.28	4997.04
594.47	4937.65
594.67	4810.68
594.86	4503.48
595.05	4351.93
595.25	4390.84
595.44	4063.17
595.64	4044.74
595.83	4003.78
596.02	3897.28
596.22	3614.66
596.41	3602.38
596.61	3588.04
596.80	3512.27
596.99	3397.58
597.19	3278.80
597.38	3241.93
597.58	3250.13
597.77	3143.63
597.96	3110.86
598.16	2975.70
598.35	3086.29
598.54	2967.51
598.74	2775.00
598.93	2881.49
599.13	2746.33
599.32	2693.08
599.51	2652.12
599.71	2709.46
599.90	2648.02
600.09	2637.78
600.29	2521.05
600.48	2492.38
600.68	2435.03
600.87	2523.10
601.06	2611.16
601.26	2412.51
601.45	2504.67
601.64	2293.72
601.84	2392.03
602.03	2406.36
602.22	2496.47
602.42	2226.14
602.61	2318.30
602.80	2234.33
603.00	2308.06
603.19	2136.03
603.38	2301.92
603.58	2176.99
603.77	2086.88
603.96	2172.89
604.16	2162.66
604.35	2095.07
604.54	2119.65
604.74	2088.93
604.93	2090.98
605.12	2004.96
605.32	1966.05
605.51	1992.67
605.70	1980.39
605.90	1955.81
606.09	2054.11
606.28	1834.98
606.48	1865.70
606.67	1931.23
606.86	1947.62
607.06	1914.85
607.25	1875.94
607.44	1898.47
607.64	1808.36
607.83	1843.17
608.02	1832.93
608.22	1820.64
608.41	1744.87
608.60	1759.21
608.79	1804.26
608.99	1769.44
609.18	1988.58
609.37	1685.48
609.57	1875.94
609.76	1755.11
609.95	1767.40
610.15	1841.12
610.34	1820.64
610.53	1914.85
610.72	1865.70
610.92	1906.66
611.11	1986.53
611.30	2148.32
611.50	2004.96
611.69	2080.74
611.88	2136.03
612.07	2119.65
612.27	2013.15
612.46	1976.29
612.65	2015.20
612.84	1996.77
613.04	1824.74
613.23	2007.01
613.42	1849.32
613.62	1959.91
613.81	1882.08
614.00	1943.52
614.19	1777.64
614.39	1763.30
614.58	1849.32
614.77	1845.22
614.96	1767.40
615.16	1755.11
615.35	1720.29
615.54	1755.11
615.73	1677.29
615.93	1744.87
616.12	2021.35
616.31	1660.90
616.50	1677.29
616.70	1744.87
616.89	1701.86
617.08	1738.73
617.27	1681.38
617.47	1677.29
617.66	1695.72
617.85	1652.71
618.04	1632.23
618.23	1603.56
618.43	1570.79
618.62	1595.37
618.81	1726.44
619.00	1628.14
619.20	1660.90
619.39	1621.99
619.58	1712.10
619.77	1636.33
619.96	1632.23
620.16	1665.00
620.35	1648.61
620.54	1587.18
620.73	1542.12
620.93	1611.75
621.12	1603.56
621.31	1583.08
621.50	1769.44
621.69	1640.42
621.89	1507.30
622.08	1572.84
622.27	1570.79
622.46	1613.80
622.65	1605.61
622.85	1589.22
623.04	1703.91
623.23	1525.74
623.42	1488.87
623.61	1644.52
623.81	1648.61
624.00	1574.89
624.19	1597.42
624.38	1660.90
624.57	1705.96
624.76	1660.90
624.96	1531.88
625.15	1535.98
625.34	1595.37
625.53	1701.86
625.72	1546.22
625.91	1517.54
626.11	1595.37
626.30	1644.52
626.49	1615.85
626.68	1542.12
626.87	1619.94
627.06	1632.23
627.26	1490.92
627.45	1556.46
627.64	1726.44
627.83	1619.94
628.02	1542.12
628.21	1650.66
628.41	1597.42
628.60	1574.89
628.79	1505.26
628.98	1556.46
629.17	1589.22
629.36	1538.02
629.55	1621.99
629.75	1685.48
629.94	1570.79
630.13	1591.27
630.32	1546.22
630.51	1611.75
630.70	1597.42
630.89	1671.14
631.09	1644.52
631.28	1595.37
631.47	1621.99
631.66	1546.22
631.85	1632.23
632.04	1538.02
632.23	1636.33
632.42	1550.31
632.62	1587.18
632.81	1531.88
633.00	1538.02
633.19	1439.72
633.38	1615.85
633.57	1648.61
633.76	1554.41
633.95	1458.15
634.14	1482.73
634.34	1628.14
634.53	1531.88
634.72	1554.41
634.91	1736.68
635.10	1501.16
635.29	1513.45
635.48	1597.42
635.67	1497.07
635.86	1431.53
636.05	1548.26
636.24	1599.46
636.44	1423.34
636.63	1613.80
636.82	1572.84
637.01	1615.85
637.20	1546.22
637.39	1574.89
637.58	1562.60
637.77	1497.07
637.96	1529.83
638.15	1505.26
638.34	1474.54
638.53	1505.26
638.73	1587.18
638.92	1521.64
639.11	1605.61
639.30	1562.60
639.49	1499.11
639.68	1484.78
639.87	1589.22
640.06	1529.83
640.25	1548.26
640.44	1499.11
640.63	1581.03
640.82	1480.68
641.01	1513.45
641.20	1458.15
641.39	1492.97
641.58	1492.97
641.77	1556.46
641.96	1597.42
642.16	1529.83
642.35	1572.84
642.54	1611.75
642.73	1468.39
642.92	1591.27
643.11	1540.07
643.30	1554.41
643.49	1474.54
643.68	1570.79
643.87	1538.02
644.06	1497.07
644.25	1443.82
644.44	1583.08
644.63	1566.70
644.82	1531.88
645.01	1548.26
645.20	1480.68
645.39	1566.70
645.58	1507.30
645.77	1523.69
645.96	1529.83
646.15	1538.02
646.34	1619.94
646.53	1531.88
646.72	1556.46
646.91	1529.83
647.10	1431.53
647.29	1484.78
647.48	1595.37
647.67	1509.35
647.86	1499.11
648.05	1578.98
648.24	1497.07
648.43	1644.52
648.62	1505.26
648.81	1583.08
649.00	1497.07
649.19	1564.65
649.38	1546.22
649.57	1546.22
649.76	1472.49
649.95	1505.26
650.14	1572.84
650.33	1456.11
650.52	1578.98
650.71	1456.11
650.90	1507.30
651.09	1572.84
651.28	1513.45
651.47	1488.87
651.66	1554.41
651.85	1464.30
652.04	1488.87
652.23	1531.88
652.42	1546.22
652.61	1505.26
652.80	1550.31
652.99	1472.49
653.17	1515.50
653.36	1480.68
653.55	1499.11
653.74	1521.64
653.93	1540.07
654.12	1529.83
654.31	1509.35
654.50	1538.02
654.69	1546.22
654.88	1570.79
655.07	1521.64
655.26	1546.22
655.45	1458.15
655.64	1554.41
655.83	1505.26
656.02	1531.88
656.21	1603.56
656.39	1472.49
656.58	1546.22
656.77	1390.57
656.96	1484.78
657.15	1515.50
657.34	1578.98
657.53	1464.30
657.72	1597.42
657.91	1482.73
658.10	1505.26
658.29	1546.22
658.48	1488.87
658.67	1578.98
658.85	1521.64
659.04	1505.26
659.23	1554.41
659.42	1578.98
659.61	1558.50
659.80	1546.22
659.99	1611.75
660.18	1433.58
660.37	1550.31
660.56	1540.07
660.74	1587.18
660.93	1464.30
661.12	1521.64
661.31	1488.87
661.50	1488.87
661.69	1472.49
661.88	1521.64
662.07	1513.45
662.26	1546.22
662.44	1540.07
662.63	1538.02
662.82	1497.07
663.01	1587.18
663.20	1525.74
663.39	1570.79
663.58	1488.87
663.77	1452.01
663.95	1529.83
664.14	1566.70
664.33	1482.73
664.52	1472.49
664.71	1529.83
664.90	1513.45
665.09	1492.97
665.27	1662.95
665.46	1484.78
665.65	1556.46
665.84	1531.88
666.03	1515.50
666.22	1529.83
666.41	1636.33
666.59	1533.93
666.78	1431.53
666.97	1492.97
667.16	1507.30
667.35	1423.34
667.54	1472.49
667.72	1515.50
667.91	1540.07
668.10	1542.12
668.29	1488.87
668.48	1523.69
668.67	1546.22
668.85	1513.45
669.04	1605.61
669.23	1529.83
669.42	1456.11
669.61	1472.49
669.80	1499.11
669.98	1478.63
670.17	1570.79
670.36	1529.83
670.55	1456.11
670.74	1464.30
670.92	1533.93
671.11	1441.77
671.30	1523.69
671.49	1654.76
671.68	1540.07
671.86	1499.11
672.05	1613.80
672.24	1546.22
672.43	1480.68
672.62	1507.30
672.80	1472.49
672.99	1472.49
673.18	1538.02
673.37	1472.49
673.56	1560.55
673.74	1513.45
673.93	1550.31
674.12	1509.35
674.31	1464.30
674.50	1409.00
674.68	1447.91
674.87	1513.45
675.06	1497.07
675.25	1415.15
675.43	1515.50
675.62	1439.72
675.81	1431.53
676.00	1466.35
676.19	1503.21
676.37	1417.19
676.56	1443.82
676.75	1472.49
676.94	1505.26
677.12	1435.63
677.31	1480.68
677.50	1472.49
677.69	1523.69
677.87	1417.19
678.06	1517.54
678.25	1497.07
678.44	1513.45
678.62	1431.53
678.81	1495.02
679.00	1554.41
679.19	1515.50
679.37	1468.39
679.56	1376.24
679.75	1521.64
679.94	1546.22
680.12	1460.20
680.31	1546.22
680.50	1603.56
680.68	1499.11
680.87	1464.30
681.06	1554.41
681.25	1538.02
681.43	1550.31
681.62	1523.69
681.81	1482.73
682.00	1456.11
682.18	1507.30
682.37	1423.34
682.56	1409.00
682.74	1515.50
682.93	1507.30
683.12	1517.54
683.31	1529.83
683.49	1513.45
683.68	1490.92
683.87	1474.54
684.05	1554.41
684.24	1529.83
684.43	1480.68
684.61	1562.60
684.80	1523.69
684.99	1464.30
685.18	1540.07
685.36	1472.49
685.55	1449.96
685.74	1456.11
685.92	1558.50
686.11	1497.07
686.30	1406.95
686.48	1482.73
686.67	1497.07
686.86	1503.21
687.04	1464.30
687.23	1390.57
687.42	1513.45
687.60	1499.11
687.79	1583.08
687.98	1525.74
688.16	1562.60
688.35	1611.75
688.54	1628.14
688.72	1931.23
688.91	1578.98
689.10	1464.30
689.28	1462.25
689.47	1583.08
689.66	1607.66
689.84	1439.72
690.03	1548.26
690.22	1497.07
690.40	1488.87
690.59	1484.78
690.78	1509.35
690.96	1472.49
691.15	1507.30
691.34	1425.39
691.52	1619.94
691.71	1447.91
691.89	1603.56
692.08	1452.01
692.27	1466.35
692.45	1476.59
692.64	1505.26
692.83	1456.11
693.01	1415.15
693.20	1570.79
693.38	1472.49
693.57	1521.64
693.76	1505.26
693.94	1554.41
694.13	1654.76
694.32	1472.49
694.50	1603.56
694.69	1488.87
694.87	1558.50
695.06	1538.02
695.25	1415.15
695.43	1597.42
695.62	1429.48
695.80	1652.71
695.99	1406.95
696.18	1511.40
696.36	1456.11
696.55	1587.18
696.73	1472.49
696.92	1538.02
697.11	1521.64
697.29	1525.74
697.48	1490.92
697.66	1636.33
697.85	1521.64
698.04	1513.45
698.22	1517.54
698.41	1490.92
698.59	1497.07
698.78	1441.77
698.96	1568.74
699.15	1513.45
699.34	1523.69
699.52	1476.59
699.71	1472.49
699.89	1564.65
700.08	1488.87
700.26	1499.11
700.45	1548.26
700.64	1480.68
700.82	1550.31
701.01	1531.88
701.19	1521.64
701.38	1546.22
701.56	1521.64
701.75	1484.78
701.93	1513.45
702.12	1398.76
702.31	1497.07
702.49	1546.22
702.68	1554.41
702.86	1531.88
703.05	1546.22
703.23	1529.83
703.42	1693.67
703.60	1480.68
703.79	1546.22
703.97	1443.82
704.16	1583.08
704.34	1456.11
704.53	1513.45
704.72	1488.87
704.90	1521.64
705.09	1538.02
705.27	1546.22
705.46	1521.64
705.64	1472.49
705.83	1521.64
706.01	1456.11
706.20	1398.76
706.38	1595.37
706.57	1515.50
706.75	1513.45
706.94	1529.83
707.12	1488.87
707.31	1464.30
707.49	1597.42
707.68	1531.88
707.86	1578.98
708.05	1499.11
708.23	1515.50
708.42	1591.27
708.60	1540.07
708.79	1546.22
708.97	1611.75
709.16	1570.79
709.34	1456.11
709.53	1523.69
709.71	1660.90
709.90	1501.16
710.08	1578.98
710.27	1482.73
710.45	1513.45
710.64	1587.18
710.82	1505.26
711.00	1906.66
711.19	1570.79
711.37	1488.87
711.56	1464.30
711.74	1482.73
711.93	1425.39
712.11	1476.59
712.30	1468.39
712.48	1456.11
712.67	1589.22
712.85	1464.30
713.04	1548.26
713.22	1556.46
713.40	1544.17
713.59	1464.30
713.77	1533.93
713.96	1497.07
714.14	1621.99
714.33	1542.12
714.51	1521.64
714.70	1439.72
714.88	1505.26
715.06	1456.11
715.25	1548.26
715.43	1505.26
715.62	1458.15
715.80	1482.73
715.99	1476.59
716.17	1439.72
716.35	1499.11
716.54	1587.18
716.72	1558.50
716.91	1458.15
717.09	1562.60
717.28	1499.11
717.46	1621.99
717.64	1538.02
717.83	1630.18
718.01	1419.24
718.20	1570.79
718.38	1480.68
718.56	1492.97
718.75	1529.83
718.93	1464.30
719.12	1439.72
719.30	1595.37
719.48	1472.49
719.67	1449.96
719.85	1560.55
720.04	1497.07
720.22	1406.95
720.40	1417.19
720.59	1558.50
720.77	1517.54
720.96	1611.75
721.14	1439.72
721.32	1509.35
721.51	1472.49
721.69	1480.68
721.87	1464.30
722.06	1548.26
722.24	1529.83
722.43	1501.16
722.61	1572.84
722.79	1458.15
722.98	1548.26
723.16	1603.56
723.34	1597.42
723.53	1464.30
723.71	1589.22
723.90	1482.73
724.08	1488.87
724.26	1474.54
724.45	1497.07
724.63	1513.45
724.81	1538.02
725.00	1529.83
725.18	1499.11
725.36	1447.91
725.55	1538.02
725.73	1458.15
725.91	1521.64
726.10	1501.16
726.28	1505.26
726.46	1415.15
726.65	1562.60
726.83	1521.64
727.01	1472.49
727.20	1488.87
727.38	1566.70
727.56	1529.83
727.75	1497.07
727.93	1464.30
728.11	1423.34
728.30	1521.64
728.48	1431.53
728.66	1427.43
728.85	1439.72
729.03	1570.79
729.21	1472.49
729.40	1568.74
729.58	1603.56
729.76	1503.21
729.94	1546.22
730.13	1460.20
730.31	1464.30
730.49	1435.63
730.68	1472.49
730.86	1456.11
731.04	1564.65
731.23	1415.15
731.41	1431.53
731.59	1449.96
731.77	1578.98
731.96	1513.45
732.14	1570.79
732.32	1540.07
732.51	1482.73
732.69	1464.30
732.87	1449.96
733.05	1603.56
733.24	1482.73
733.42	1595.37
733.60	1443.82
733.79	1427.43
733.97	1482.73
734.15	1431.53
734.33	1505.26
734.52	1505.26
734.70	1619.94
734.88	1560.55
735.06	1394.67
735.25	1521.64
735.43	1523.69
735.61	1409.00
735.79	1488.87
735.98	1513.45
736.16	1947.62
736.34	1460.20
736.52	1488.87
736.71	1529.83
736.89	1456.11
737.07	1474.54
737.25	1464.30
737.44	1415.15
737.62	1499.11
737.80	1499.11
737.98	1480.68
738.17	1466.35
738.35	1464.30
738.53	1523.69
738.71	1458.15
738.89	1525.74
739.08	1441.77
739.26	1505.26
739.44	1476.59
739.62	1595.37
739.81	1531.88
739.99	1456.11
740.17	1480.68
740.35	1515.50
740.53	1570.79
740.72	1462.25
740.90	1488.87
741.08	1456.11
741.26	1476.59
741.44	1382.38
741.63	1415.15
741.81	1597.42
741.99	1531.88
742.17	1464.30
742.35	1538.02
742.54	1425.39
742.72	1572.84
742.90	1456.11
743.08	1460.20
743.26	1411.05
743.45	1480.68
743.63	1501.16
743.81	1460.20
743.99	1480.68
744.17	1515.50
744.35	1431.53
744.54	1570.79
744.72	1517.54
744.90	1488.87
745.08	1456.11
745.26	1499.11
745.44	1466.35
745.63	1509.35
745.81	1480.68
745.99	1624.04
746.17	1492.97
746.35	1499.11
746.53	1484.78
746.72	1538.02
746.90	1507.30
747.08	1531.88
747.26	1517.54
747.44	1540.07
747.62	1652.71
747.81	1431.53
747.99	1449.96
748.17	1423.34
748.35	1464.30
748.53	1474.54
748.71	1538.02
748.89	1540.07
749.07	1576.94
749.26	1464.30
749.44	1427.43
749.62	1466.35
749.80	1517.54
749.98	1488.87
750.16	1529.83
750.34	1521.64
750.52	1480.68
750.71	1484.78
750.89	1521.64
751.07	1587.18
751.25	1513.45
751.43	1458.15
751.61	1505.26
751.79	1433.58
751.97	1415.15
752.15	1439.72
752.34	1562.60
752.52	1490.92
752.70	1458.15
752.88	1554.41
753.06	1540.07
753.24	1431.53
753.42	1476.59
753.60	1472.49
753.78	1472.49
753.96	1431.53
754.15	1488.87
754.33	1525.74
754.51	1538.02
754.69	1529.83
754.87	1521.64
755.05	1595.37
755.23	1472.49
755.41	1400.81
755.59	1509.35
755.77	1443.82
755.95	1443.82
756.13	1613.80
756.31	1466.35
756.50	1505.26
756.68	1587.18
756.86	1531.88
757.04	1513.45
757.22	1570.79
757.40	1427.43
757.58	1488.87
757.76	1538.02
757.94	1544.17
758.12	1538.02
758.30	1499.11
758.48	1400.81
758.66	1466.35
758.84	1538.02
759.02	1488.87
759.20	1554.41
759.38	1447.91
759.56	1472.49
759.74	1591.27
759.92	1478.63
760.10	1513.45
760.28	1447.91
760.47	1398.76
760.65	1546.22
760.83	1517.54
761.01	1423.34
761.19	1466.35
761.37	1464.30
761.55	1460.20
761.73	1439.72
761.91	1521.64
762.09	1497.07
762.27	1540.07
762.45	1521.64
762.63	1441.77
762.81	1531.88
762.99	1538.02
763.17	1464.30
763.35	1513.45
763.53	1431.53
763.71	1409.00
763.89	1849.32
764.07	1499.11
764.25	1578.98
764.43	1538.02
764.61	1603.56
764.79	1468.39
764.97	1497.07
765.15	1591.27
765.33	1476.59
765.51	1587.18
765.69	1472.49
765.87	1464.30
766.05	1406.95
766.23	1509.35
766.41	1521.64
766.58	1464.30
766.76	1415.15
766.94	1472.49
767.12	1484.78
767.30	1531.88
767.48	1474.54
767.66	1476.59
767.84	1452.01
768.02	1572.84
768.20	1640.42
768.38	1556.46
768.56	1456.11
768.74	1515.50
768.92	1443.82
769.10	1529.83
769.28	1472.49
769.46	1488.87
769.64	1513.45
769.82	1531.88
770.00	1497.07
770.18	1542.12
770.36	1599.46
770.53	1529.83
770.71	1509.35
770.89	1497.07
771.07	1431.53
771.25	1464.30
771.43	1538.02
771.61	1456.11
771.79	1435.63
771.97	1374.19
772.15	1564.65
772.33	1427.43
772.51	1499.11
772.69	1474.54
772.86	1423.34
773.04	1529.83
773.22	1529.83
773.40	1554.41
773.58	1392.62
773.76	1546.22
773.94	1394.67
774.12	1542.12
774.30	1472.49
774.48	1513.45
774.65	1509.35
774.83	1480.68
775.01	1597.42
775.19	1546.22
775.37	1464.30
775.55	1509.35
775.73	1591.27
775.91	1449.96
776.09	1572.84
776.26	1390.57
776.44	1490.92
776.62	1513.45
776.80	1439.72
776.98	1501.16
777.16	1490.92
777.34	1578.98
777.52	1497.07
777.69	1570.79
777.87	1447.91
778.05	1464.30
778.23	1456.11
778.41	1480.68
778.59	1525.74
778.77	1431.53
778.94	1406.95
779.12	1423.34
779.30	1578.98
779.48	1581.03
779.66	1538.02
779.84	1476.59
780.02	1456.11
780.19	1505.26
780.37	1474.54
780.55	1449.96
780.73	1523.69
780.91	1611.75
781.09	1511.40
781.26	1587.18
781.44	1406.95
781.62	1441.77
781.80	1550.31
781.98	1482.73
782.16	1490.92
782.33	1542.12
782.51	1589.22
782.69	1441.77
782.87	1513.45
783.05	1482.73
783.22	1679.33
783.40	1466.35
783.58	1443.82
783.76	1488.87
783.94	1538.02
784.12	1443.82
784.29	1595.37
784.47	1456.11
784.65	1497.07
784.83	1488.87
785.01	1564.65
785.18	1538.02
785.36	1374.19
785.54	1611.75
785.72	1611.75
785.89	1515.50
786.07	1486.83
786.25	1529.83
786.43	1439.72
786.61	1472.49
786.78	1480.68
786.96	1570.79
787.14	1605.61
787.32	1515.50
787.49	1611.75
787.67	1456.11
787.85	1497.07
788.03	1472.49
788.21	1644.52
788.38	1531.88
788.56	1452.01
788.74	1464.30
788.92	1505.26
789.09	1484.78
789.27	1431.53
789.45	1513.45
789.63	1431.53
789.80	1458.15
789.98	1570.79
790.16	1538.02
790.34	1499.11
790.51	1474.54
790.69	1464.30
790.87	1464.30
791.05	1472.49
791.22	1595.37
791.40	1464.30
791.58	1374.19
791.76	1570.79
791.93	1546.22
792.11	1458.15
792.29	1546.22
792.46	1529.83
792.64	1507.30
792.82	1538.02
793.00	1521.64
793.17	1390.57
793.35	1472.49
793.53	1554.41
793.70	1540.07
793.88	1488.87
794.06	1523.69
794.24	1492.97
794.41	1529.83
794.59	1488.87
794.77	1529.83
794.94	1589.22
795.12	1572.84
795.30	1447.91
795.47	1538.02
795.65	1482.73
795.83	1456.11
796.01	1484.78
796.18	1538.02
796.36	1529.83
796.54	1525.74
796.71	1587.18
